	Lemme	Number of occurrence
1000	ernest	18.250302526698515
1001	magie	18.250302526698515
1002	pépé	18.250302526698515
1003	luge	18.250302526698515
1004	hôpital	18.250302526698515
1005	veau	18.250302526698515
1006	siège	18.250302526698515
1007	signe	18.250302526698515
1008	tente	18.250302526698515
1009	roulette	18.250302526698515
1010	plasticine	17.877847373092425
1011	david	17.877847373092425
1012	olive	17.877847373092425
1013	chipie	17.877847373092425
1014	gymnastique	17.877847373092425
1015	écharpe	17.877847373092425
1016	boulot	17.877847373092425
1017	râteau	17.877847373092425
1018	chemise	17.877847373092425
1019	raisin	17.877847373092425
1020	galipette	17.877847373092425
1021	objet	17.877847373092425
1022	produit	17.877847373092425
1023	jérôme	17.505392219486332
1024	ourson	17.505392219486332
1025	rat	17.505392219486332
1026	piqûre	17.505392219486332
1027	remorque	17.505392219486332
1028	gourmand	17.505392219486332
1029	alice	17.505392219486332
1030	misette	17.505392219486332
1031	biche	17.505392219486332
1032	canne	17.505392219486332
1033	pâté	17.505392219486332
1034	pneu	17.505392219486332
1035	géant	17.505392219486332
1036	épaule	17.505392219486332
1037	momie	17.132937065880242
1038	amoureux	17.132937065880242
1039	nounou	17.132937065880242
1040	cuisinier	17.132937065880242
1041	nombril	17.132937065880242
1042	seize	17.132937065880242
1043	conduit	17.132937065880242
1044	jupe	17.132937065880242
1045	cri	17.132937065880242
1046	aiguille	17.132937065880242
1047	banc	17.132937065880242
1048	bibliothèque	17.132937065880242
1049	robot	17.132937065880242
1050	ombre	17.132937065880242
1051	doute	17.132937065880242
1052	pongo	16.760481912274148
1053	essence	16.760481912274148
1054	jennifer	16.760481912274148
1055	slip	16.760481912274148
1056	charlotte	16.760481912274148
1057	rein	16.760481912274148
1058	couette	16.760481912274148
1059	ceinture	16.760481912274148
1060	brouette	16.760481912274148
1061	rhume	16.760481912274148
1062	dieu	16.760481912274148
1063	poil	16.760481912274148
1064	arrivée	16.760481912274148
1065	g	16.388026758668055
1066	tom	16.388026758668055
1067	hamster	16.388026758668055
1068	treize	16.388026758668055
1069	corne	16.388026758668055
1070	élastique	16.388026758668055
1071	mauvaise	16.388026758668055
1072	souhait	16.388026758668055
1073	michel	16.388026758668055
1074	cascade	16.388026758668055
1075	bagarre	16.388026758668055
1076	dada	16.388026758668055
1077	ville	16.388026758668055
1078	santé	16.388026758668055
1079	cage	16.388026758668055
1080	pire	16.388026758668055
1081	bouchée	16.388026758668055
1082	circuit	16.388026758668055
1083	gas	16.015571605061965
1084	autruche	16.015571605061965
1085	domino	16.015571605061965
1086	pluto	16.015571605061965
1087	mandarin	16.015571605061965
1088	sport	16.015571605061965
1089	fripouille	16.015571605061965
1090	rapport	16.015571605061965
1091	os	16.015571605061965
1092	oscar	16.015571605061965
1093	coca	16.015571605061965
1094	album	16.015571605061965
1095	chaton	16.015571605061965
1096	balcon	16.015571605061965
1097	oui_oui	15.643116451455873
1098	agnès	15.643116451455873
1099	joker	15.643116451455873
1100	prison	15.643116451455873
1101	crotte	15.643116451455873
1102	bibi	15.643116451455873
1103	attache	15.643116451455873
1104	taureau	15.643116451455873
1105	moule	15.643116451455873
1106	marin	15.643116451455873
1107	hoquet	15.643116451455873
1108	vieille	15.643116451455873
1109	température	15.643116451455873
1110	cartable	15.643116451455873
1111	couloir	15.643116451455873
1112	titre	15.643116451455873
1113	effort	15.643116451455873
1114	gaëtan	15.27066129784978
1115	yanou	15.27066129784978
1116	fiche	15.27066129784978
1117	nain	15.27066129784978
1118	concert	15.27066129784978
1119	avril	15.27066129784978
1120	chique	15.27066129784978
1121	village	15.27066129784978
1122	traîne	15.27066129784978
1123	briquet	15.27066129784978
1124	marteau	15.27066129784978
1125	myriam	15.27066129784978
1126	loto	15.27066129784978
1127	balance	15.27066129784978
1128	nid	15.27066129784978
1129	koala	15.27066129784978
1130	revenu	15.27066129784978
1131	planche	15.27066129784978
1132	poste	15.27066129784978
1133	triche	15.27066129784978
1134	grand_ours	14.898206144243687
1135	zoé	14.898206144243687
1136	apéro	14.898206144243687
1137	parisse	14.898206144243687
1138	nutella	14.898206144243687
1139	automne	14.898206144243687
1140	radis	14.898206144243687
1141	anaïs	14.898206144243687
1142	caroline	14.898206144243687
1143	phoque	14.898206144243687
1144	autocollant	14.898206144243687
1145	dominique	14.898206144243687
1146	faute	14.898206144243687
1147	flûte	14.898206144243687
1148	longue	14.898206144243687
1149	bazar	14.898206144243687
1150	florence	14.898206144243687
1151	gars	14.898206144243687
1152	ordre	14.898206144243687
1153	claude	14.525750990637594
1154	peter_pan	14.525750990637594
1155	foot	14.525750990637594
1156	évier	14.525750990637594
1157	frite	14.525750990637594
1158	dumbo	14.525750990637594
1159	dînette	14.525750990637594
1160	pic	14.525750990637594
1161	déguisement	14.525750990637594
1162	décembre	14.525750990637594
1163	chaperon	14.525750990637594
1164	choix	14.525750990637594
1165	promis	14.525750990637594
1166	carreau	14.525750990637594
1167	panne	14.525750990637594
1168	agréable	14.525750990637594
1169	squelette	14.525750990637594
1170	pieuvre	14.525750990637594
1171	voile	14.525750990637594
1172	bande	14.525750990637594
1173	disparu	14.525750990637594
1174	lore	14.153295837031502
1175	brocoli	14.153295837031502
1176	jenny	14.153295837031502
1177	devoir	14.153295837031502
1178	omelette	14.153295837031502
1179	lézard	14.153295837031502
1180	sachet	14.153295837031502
1181	costaud	14.153295837031502
1182	poésie	14.153295837031502
1183	griffe	14.153295837031502
1184	bidon	14.153295837031502
1185	kilo	14.153295837031502
1186	plafond	14.153295837031502
1187	sucré	14.153295837031502
1188	gorge	14.153295837031502
1189	courant	14.153295837031502
1190	chariot	14.153295837031502
1191	sang	14.153295837031502
1192	elise	13.780840683425412
1193	pauline	13.780840683425412
1194	noam	13.780840683425412
1195	février	13.780840683425412
1196	pas_du_tout	13.780840683425412
1197	lac	13.780840683425412
1198	gobelet	13.780840683425412
1199	violette	13.780840683425412
1200	j	13.780840683425412
1201	barbie	13.780840683425412
1202	jojo	13.780840683425412
1203	simon	13.780840683425412
1204	or	13.780840683425412
1205	brun	13.780840683425412
1206	thomas	13.780840683425412
1207	terrasse	13.780840683425412
1208	rouleau	13.780840683425412
1209	branche	13.780840683425412
1210	manière	13.780840683425412
1211	cave	13.780840683425412
1212	lancer	13.780840683425412
1213	solide	13.780840683425412
1214	didi	13.780840683425412
1215	fusil	13.780840683425412
1216	promenade	13.780840683425412
1217	hasard	13.780840683425412
1218	vérona	13.408385529819318
1219	mâche	13.408385529819318
1220	touti	13.408385529819318
1221	basket	13.408385529819318
1222	vétérinaire	13.408385529819318
1223	arrosoir	13.408385529819318
1224	coquille	13.408385529819318
1225	italien	13.408385529819318
1226	costume	13.408385529819318
1227	mars	13.408385529819318
1228	rhinocéros	13.408385529819318
1229	marchand	13.408385529819318
1230	note	13.408385529819318
1231	poêle	13.408385529819318
1232	salopette	13.408385529819318
1233	stop	13.408385529819318
1234	batterie	13.408385529819318
1235	linge	13.408385529819318
1236	odeur	13.408385529819318
1237	réponse	13.408385529819318
1238	mallette	13.408385529819318
1239	front	13.408385529819318
1240	adulte	13.408385529819318
1241	batman	13.035930376213226
1242	stéphane	13.035930376213226
1243	équipe	13.035930376213226
1244	pou	13.035930376213226
1245	orteil	13.035930376213226
1246	pédale	13.035930376213226
1247	brute	13.035930376213226
1248	tranche	13.035930376213226
1249	bière	13.035930376213226
1250	appartement	13.035930376213226
1251	contraire	13.035930376213226
1252	caprice	13.035930376213226
1253	coude	13.035930376213226
1254	remarque	13.035930376213226
1255	vis	13.035930376213226
1256	cocotte	13.035930376213226
1257	oie	13.035930376213226
1258	île	13.035930376213226
1259	tissu	13.035930376213226
1260	éclair	13.035930376213226
1261	passage	13.035930376213226
1262	août	13.035930376213226
1263	rangée	13.035930376213226
1264	maître	13.035930376213226
1265	patin	13.035930376213226
1266	crise	13.035930376213226
1267	progrès	13.035930376213226
1268	elmo	12.663475222607135
1269	pétronille	12.663475222607135
1270	antonin	12.663475222607135
1271	alfred	12.663475222607135
1272	dépanneur	12.663475222607135
1273	juin	12.663475222607135
1274	chip	12.663475222607135
1275	fève	12.663475222607135
1276	cachette	12.663475222607135
1277	licorne	12.663475222607135
1278	gourde	12.663475222607135
1279	technique	12.663475222607135
1280	arielle	12.663475222607135
1281	ouïe	12.663475222607135
1282	nine	12.663475222607135
1283	tutu	12.663475222607135
1284	oreiller	12.663475222607135
1285	double	12.663475222607135
1286	retard	12.663475222607135
1287	françoise	12.663475222607135
1288	date	12.663475222607135
1289	baiser	12.663475222607135
1290	tuyau	12.663475222607135
1291	indien	12.663475222607135
1292	réveil	12.663475222607135
1293	cygne	12.663475222607135
1294	interdit	12.663475222607135
1295	idiot	12.663475222607135
1296	dalmatien	12.291020069001041
1297	punaise	12.291020069001041
1298	huile	12.291020069001041
1299	gomme	12.291020069001041
1300	léo	12.291020069001041
1301	maternelle	12.291020069001041
1302	tâche	12.291020069001041
1303	nourriture	12.291020069001041
1304	pause	12.291020069001041
1305	écran	12.291020069001041
1306	coloriage	12.291020069001041
1307	jeton	12.291020069001041
1308	décoration	12.291020069001041
1309	rencontre	12.291020069001041
1310	pochette	12.291020069001041
1311	chauffe	12.291020069001041
1312	vitesse	12.291020069001041
1313	bague	12.291020069001041
1314	abricot	12.291020069001041
1315	barre	12.291020069001041
1316	message	12.291020069001041
1317	baisse	12.291020069001041
1318	limite	12.291020069001041
1319	vitre	12.291020069001041
1320	vouloir	12.291020069001041
1321	les	12.291020069001041
1322	soulier	11.918564915394949
1323	saskia	11.918564915394949
1324	noé	11.918564915394949
1325	christine	11.918564915394949
1326	gaspard	11.918564915394949
1327	lolo	11.918564915394949
1328	f	11.918564915394949
1329	tigrou	11.918564915394949
1330	endormi	11.918564915394949
1331	pompe	11.918564915394949
1332	exercice	11.918564915394949
1333	gare	11.918564915394949
1334	couvert	11.918564915394949
1335	mari	11.918564915394949
1336	capuchon	11.918564915394949
1337	aimant	11.918564915394949
1338	noix	11.918564915394949
1339	toupie	11.918564915394949
1340	fermeture	11.918564915394949
1341	timothée	11.546109761788857
1342	yolande	11.546109761788857
1343	mayonnaise	11.546109761788857
1344	ratatouille	11.546109761788857
1345	karine	11.546109761788857
1346	calendrier	11.546109761788857
1347	filou	11.546109761788857
1348	laure	11.546109761788857
1349	dan	11.546109761788857
1350	centre	11.546109761788857
1351	bijou	11.546109761788857
1352	enclos	11.546109761788857
1353	aladin	11.546109761788857
1354	superbe	11.546109761788857
1355	scarabée	11.546109761788857
1356	pizza	11.546109761788857
1357	lèvre	11.546109761788857
1358	x	11.546109761788857
1359	clémentine	11.546109761788857
1360	biquette	11.546109761788857
1361	volet	11.546109761788857
1362	menton	11.546109761788857
1363	chasse	11.546109761788857
1364	mine	11.546109761788857
1365	campagne	11.546109761788857
1366	lendemain	11.546109761788857
1367	tonnerre	11.546109761788857
1368	poivre	11.546109761788857
1369	échange	11.546109761788857
1370	cape	11.173654608182765
1371	espagne	11.173654608182765
1372	mathieu	11.173654608182765
1373	blanche_neige	11.173654608182765
1374	grotte	11.173654608182765
1375	mas	11.173654608182765
1376	q	11.173654608182765
1377	body	11.173654608182765
1378	poulain	11.173654608182765
1379	w	11.173654608182765
1380	blé	11.173654608182765
1381	carnet	11.173654608182765
1382	gaffe	11.173654608182765
1383	magnétophone	11.173654608182765
1384	radiateur	11.173654608182765
1385	immeuble	11.173654608182765
1386	théo	11.173654608182765
1387	maillot	11.173654608182765
1388	adèle	10.801199454576674
1389	pilote	10.801199454576674
1390	laurent	10.801199454576674
1391	bagage	10.801199454576674
1392	épinard	10.801199454576674
1393	alexandre	10.801199454576674
1394	babette	10.801199454576674
1395	porcinet	10.801199454576674
1396	capitaine	10.801199454576674
1397	dingo	10.801199454576674
1398	ambulance	10.801199454576674
1399	janvier	10.801199454576674
1400	scie	10.801199454576674
1401	hôtel	10.801199454576674
1402	libellule	10.801199454576674
1403	prune	10.801199454576674
1404	tempête	10.801199454576674
1405	aigle	10.801199454576674
1406	maïs	10.801199454576674
1407	marque	10.801199454576674
1408	naissance	10.801199454576674
1409	tante	10.801199454576674
1410	méduse	10.801199454576674
1411	mouette	10.801199454576674
1412	clou	10.801199454576674
1413	trottoir	10.801199454576674
1414	matelas	10.801199454576674
1415	pelleteur	10.801199454576674
1416	montée	10.801199454576674
1417	phrase	10.801199454576674
1418	gratin	10.42874430097058
1419	chantal	10.42874430097058
1420	sandwich	10.42874430097058
1421	pirouette	10.42874430097058
1422	septembre	10.42874430097058
1423	césar	10.42874430097058
1424	sifflet	10.42874430097058
1425	bicyclette	10.42874430097058
1426	nappe	10.42874430097058
1427	xylophone	10.42874430097058
1428	pénélope	10.42874430097058
1429	soirée	10.42874430097058
1430	lingette	10.42874430097058
1431	otarie	10.42874430097058
1432	caneton	10.42874430097058
1433	radio	10.42874430097058
1434	mireille	10.42874430097058
1435	gruyère	10.42874430097058
1436	entier	10.42874430097058
1437	nombre	10.42874430097058
1438	partage	10.42874430097058
1439	taupe	10.42874430097058
1440	chasseur	10.42874430097058
1441	envoyé	10.42874430097058
1442	serre	10.42874430097058
1443	mare	10.42874430097058
1444	citrouille	10.42874430097058
1445	majeur	10.42874430097058
1446	tambour	10.42874430097058
1447	bretelle	10.42874430097058
1448	sujet	10.42874430097058
1449	plan	10.42874430097058
1450	boulette	10.056289147364488
1451	louloute	10.056289147364488
1452	antoinette	10.056289147364488
1453	mariage	10.056289147364488
1454	dîner	10.056289147364488
1455	casimir	10.056289147364488
1456	contrebasse	10.056289147364488
1457	vanille	10.056289147364488
1458	sauce	10.056289147364488
1459	saut	10.056289147364488
1460	ninine	10.056289147364488
1461	mordu	10.056289147364488
1462	lavabo	10.056289147364488
1463	quille	10.056289147364488
1464	sauté	10.056289147364488
1465	levé	10.056289147364488
1466	approche	10.056289147364488
1467	réserve	10.056289147364488
1468	gaz	10.056289147364488
1469	trempe	10.056289147364488
1470	fatigue	10.056289147364488
1471	crochet	10.056289147364488
1472	invité	10.056289147364488
1473	facteur	10.056289147364488
1474	octobre	10.056289147364488
1475	chaîne	10.056289147364488
1476	emiko	9.683833993758396
1477	woody	9.683833993758396
1478	champion	9.683833993758396
1479	tarzan	9.683833993758396
1480	moyenne	9.683833993758396
1481	activité	9.683833993758396
1482	corbeau	9.683833993758396
1483	jungle	9.683833993758396
1484	hauteur	9.683833993758396
1485	toile	9.683833993758396
1486	minette	9.683833993758396
1487	grue	9.683833993758396
1488	silence	9.683833993758396
1489	ananas	9.683833993758396
1490	moustique	9.683833993758396
1491	œuf	9.683833993758396
1492	nécessaire	9.683833993758396
1493	appelé	9.683833993758396
1494	jeep	9.683833993758396
1495	plonge	9.683833993758396
1496	bouquin	9.683833993758396
1497	sandale	9.683833993758396
1498	enregistrement	9.683833993758396
1499	nounouche	9.311378840152305
1500	ambre	9.311378840152305
1501	dante	9.311378840152305
1502	manu	9.311378840152305
